Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,academic location dur,activity dur,app usage,bluetooth colocations,conversation dur,darkness dur,deadlines,dow,doy,end_day,end_time,interval,location changes,location variance,phone lock dur,picture_idx,resp_time,running dur,sms,start_day,start_time,uid,walking dur
0,0.0,1,0,0,0.0,0,21759.0,2576.0,396,81,5378.0,0.0,0,5,138,139,2013-05-19 03:20:09,"(Timestamp('2013-05-18 15:20:09'), Timestamp('2013-05-19 03:20:09'), 138, 139)",28.0,-6.161684155915729,23173.0,2,2013-05-18 21:20:09,1428.0,12,138,2013-05-18 15:20:09,u44,2576.0
0,0.0,0,1,0,0.0,0,37724.0,2640.0,396,46,2212.0,0.0,0,6,139,139,2013-05-19 07:46:59,"(Timestamp('2013-05-18 19:46:59'), Timestamp('2013-05-19 07:46:59'), 138, 139)",15.0,-5.57860248365248,7188.0,4,2013-05-19 01:46:59,1900.0,12,138,2013-05-18 19:46:59,u44,2444.0
0,0.0,0,1,0,0.0,0,68172.0,1159.0,473,13,6140.0,0.0,0,6,139,139,2013-05-19 23:57:36,"(Timestamp('2013-05-19 11:57:36'), Timestamp('2013-05-19 23:57:36'), 139, 139)",27.0,-9.497109475380162,20111.0,4,2013-05-19 17:57:36,3.0,15,139,2013-05-19 11:57:36,u44,1159.0
0,0.0,0,1,0,0.0,0,79944.0,1159.0,473,13,6140.0,0.0,0,6,139,140,2013-05-20 01:35:42,"(Timestamp('2013-05-19 13:35:42'), Timestamp('2013-05-20 01:35:42'), 139, 140)",27.0,-9.494244365694328,20111.0,2,2013-05-19 19:35:42,3.0,15,139,2013-05-19 13:35:42,u44,1159.0
0,1.0,0,0,0,0.0,0,0.0,0.0,418,0,312.0,0.0,0,0,140,140,2013-05-20 07:02:25,"(Timestamp('2013-05-19 19:02:25'), Timestamp('2013-05-20 07:02:25'), 139, 140)",-1.0,-18.32570574737334,4483.0,1,2013-05-20 01:02:25,0.0,13,139,2013-05-19 19:02:25,u44,0.0
0,1.0,0,0,0,0.0,0,2699.0,879.0,396,170,8600.0,5.0,0,0,140,140,2013-05-20 22:44:25,"(Timestamp('2013-05-20 10:44:25'), Timestamp('2013-05-20 22:44:25'), 140, 140)",9.0,-8.76153074095565,35782.0,1,2013-05-20 16:44:25,3.0,12,140,2013-05-20 10:44:25,u44,874.0
0,0.0,0,0,0,1.0,0,21342.0,0.0,428,0,0.0,42783.0,0,1,141,141,2013-05-21 11:10:13,"(Timestamp('2013-05-20 23:10:13'), Timestamp('2013-05-21 11:10:13'), 140, 141)",-1.0,-19.132521542450384,35974.0,1,2013-05-21 05:10:13,0.0,12,140,2013-05-20 23:10:13,u44,0.0
0,0.0,0,0,0,0.0,1,40584.0,255.0,432,29,1341.0,0.0,0,2,142,142,2013-05-22 10:58:34,"(Timestamp('2013-05-21 22:58:34'), Timestamp('2013-05-22 10:58:34'), 141, 142)",10.0,-9.68348872794655,33836.0,2,2013-05-22 04:58:34,2.0,12,141,2013-05-21 22:58:34,u44,255.0
0,0.0,0,0,0,0.0,1,23171.0,1031.0,432,158,8724.0,0.0,0,2,142,142,2013-05-22 23:40:47,"(Timestamp('2013-05-22 11:40:47'), Timestamp('2013-05-22 23:40:47'), 142, 142)",19.0,-8.784547078265478,42520.0,2,2013-05-22 17:40:47,206.0,12,142,2013-05-22 11:40:47,u44,1031.0
0,0.0,0,0,1,0.0,0,82618.0,500.0,432,80,4952.0,0.0,0,3,143,143,2013-05-23 06:33:24,"(Timestamp('2013-05-22 18:33:24'), Timestamp('2013-05-23 06:33:24'), 142, 143)",11.0,-9.026341250179906,19021.0,2,2013-05-23 00:33:24,206.0,12,142,2013-05-22 18:33:24,u44,500.0
0,0.0,0,0,1,0.0,0,31423.0,2318.0,438,185,6136.0,13720.0,0,3,143,143,2013-05-23 23:13:22,"(Timestamp('2013-05-23 11:13:22'), Timestamp('2013-05-23 23:13:22'), 143, 143)",44.0,-8.803770896240376,33689.0,1,2013-05-23 17:13:22,10.0,12,143,2013-05-23 11:13:22,u44,2318.0
1,0.0,0,0,0,0.0,0,59253.0,475.0,462,104,3678.0,7197.0,0,4,144,144,2013-05-24 07:05:14,"(Timestamp('2013-05-23 19:05:14'), Timestamp('2013-05-24 07:05:14'), 143, 144)",14.0,-9.130158755556065,30377.0,2,2013-05-24 01:05:14,10.0,12,143,2013-05-23 19:05:14,u44,475.0
1,0.0,0,0,0,0.0,0,31297.0,685.0,468,140,14060.0,27669.0,0,4,144,144,2013-05-24 23:20:34,"(Timestamp('2013-05-24 11:20:34'), Timestamp('2013-05-24 23:20:34'), 144, 144)",22.0,-8.821770960536309,21046.0,2,2013-05-24 17:20:34,208.0,12,144,2013-05-24 11:20:34,u44,474.0
0,0.0,1,0,0,0.0,0,50754.0,250.0,468,117,13243.0,5497.0,0,5,145,145,2013-05-25 06:01:00,"(Timestamp('2013-05-24 18:01:00'), Timestamp('2013-05-25 06:01:00'), 144, 145)",12.0,-8.920382350796947,5500.0,4,2013-05-25 00:01:00,208.0,12,144,2013-05-24 18:01:00,u44,39.0
0,0.0,1,0,0,0.0,0,4892.0,954.0,478,201,6046.0,1050.0,0,5,145,145,2013-05-25 23:43:36,"(Timestamp('2013-05-25 11:43:36'), Timestamp('2013-05-25 23:43:36'), 145, 145)",22.0,-8.773269070581202,14261.0,2,2013-05-25 17:43:36,191.0,12,145,2013-05-25 11:43:36,u44,954.0
1,0.0,0,0,0,0.0,0,0.0,275.0,48,0,2116.0,499.0,0,4,151,152,2013-06-01 03:15:40,"(Timestamp('2013-05-31 15:15:40'), Timestamp('2013-06-01 03:15:40'), 151, 152)",10.0,-10.35905803545727,7201.0,1,2013-05-31 21:15:40,218.0,4,151,2013-05-31 15:15:40,u44,275.0
1,0.0,0,0,0,0.0,0,0.0,497.0,138,129,9823.0,15494.0,0,4,151,151,2013-05-31 12:26:34,"(Timestamp('2013-05-31 00:26:34'), Timestamp('2013-05-31 12:26:34'), 151, 151)",9.0,-8.87900687040285,35952.0,2,2013-05-31 06:26:34,234.0,12,151,2013-05-31 00:26:34,u44,258.0
0,1.0,0,0,0,0.0,0,20852.0,528.0,481,432,9641.0,10877.0,0,0,147,147,2013-05-27 23:28:23,"(Timestamp('2013-05-27 11:28:23'), Timestamp('2013-05-27 23:28:23'), 147, 147)",11.0,-8.768206127069595,31337.0,2,2013-05-27 17:28:23,0.0,12,147,2013-05-27 11:28:23,u44,528.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:08,"(Timestamp('2013-04-03 02:22:08'), Timestamp('2013-04-03 14:22:08'), 93, 93)",30.0,-10.219644284969123,33798.0,3,2013-04-03 08:22:08,0.0,12,93,2013-04-03 02:22:08,u45,2114.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:10,"(Timestamp('2013-04-03 02:22:10'), Timestamp('2013-04-03 14:22:10'), 93, 93)",30.0,-10.219644284969123,33796.0,2,2013-04-03 08:22:10,0.0,12,93,2013-04-03 02:22:10,u45,2114.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:12,"(Timestamp('2013-04-03 02:22:12'), Timestamp('2013-04-03 14:22:12'), 93, 93)",30.0,-10.219644284969123,33794.0,1,2013-04-03 08:22:12,0.0,12,93,2013-04-03 02:22:12,u45,2114.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:10,"(Timestamp('2013-04-03 02:22:10'), Timestamp('2013-04-03 14:22:10'), 93, 93)",30.0,-10.219644284969123,33796.0,2,2013-04-03 08:22:10,0.0,12,93,2013-04-03 02:22:10,u45,2114.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:12,"(Timestamp('2013-04-03 02:22:12'), Timestamp('2013-04-03 14:22:12'), 93, 93)",30.0,-10.219644284969123,33794.0,1,2013-04-03 08:22:12,0.0,12,93,2013-04-03 02:22:12,u45,2114.0
0,0.0,0,0,0,0.0,1,31288.0,2114.0,220,14,6889.0,33910.0,0,2,93,93,2013-04-03 14:22:11,"(Timestamp('2013-04-03 02:22:11'), Timestamp('2013-04-03 14:22:11'), 93, 93)",30.0,-10.219644284969123,33795.0,3,2013-04-03 08:22:11,0.0,12,93,2013-04-03 02:22:11,u45,2114.0
0,0.0,0,0,1,0.0,0,19126.0,1639.0,267,49,10638.0,10694.0,0,3,94,94,2013-04-04 06:50:54,"(Timestamp('2013-04-03 18:50:54'), Timestamp('2013-04-04 06:50:54'), 93, 94)",28.0,-8.861571056116867,11167.0,3,2013-04-04 00:50:54,8.0,12,93,2013-04-03 18:50:54,u45,1639.0
0,0.0,0,0,1,0.0,0,19124.0,1639.0,267,49,10638.0,10696.0,0,3,94,94,2013-04-04 06:50:56,"(Timestamp('2013-04-03 18:50:56'), Timestamp('2013-04-04 06:50:56'), 93, 94)",28.0,-8.861571056116867,11167.0,3,2013-04-04 00:50:56,8.0,12,93,2013-04-03 18:50:56,u45,1639.0
0,0.0,0,0,1,0.0,0,19123.0,1639.0,267,49,10638.0,10697.0,0,3,94,94,2013-04-04 06:50:57,"(Timestamp('2013-04-03 18:50:57'), Timestamp('2013-04-04 06:50:57'), 93, 94)",28.0,-8.861571056116867,11167.0,3,2013-04-04 00:50:57,8.0,12,93,2013-04-03 18:50:57,u45,1639.0
0,0.0,0,0,1,0.0,0,13141.0,1631.0,274,36,9872.0,16679.0,0,3,94,94,2013-04-04 08:30:39,"(Timestamp('2013-04-03 20:30:39'), Timestamp('2013-04-04 08:30:39'), 93, 94)",26.0,-8.78138397542982,12699.0,4,2013-04-04 02:30:39,8.0,12,93,2013-04-03 20:30:39,u45,1631.0
0,0.0,0,0,1,0.0,0,10288.0,1628.0,278,23,9156.0,22681.0,0,3,94,94,2013-04-04 10:10:41,"(Timestamp('2013-04-03 22:10:41'), Timestamp('2013-04-04 10:10:41'), 93, 94)",26.0,-8.800318542684563,18674.0,3,2013-04-04 04:10:41,8.0,12,93,2013-04-03 22:10:41,u45,1628.0
0,0.0,0,0,1,0.0,0,37683.0,2646.0,157,62,22327.0,6842.0,0,3,94,95,2013-04-05 01:19:03,"(Timestamp('2013-04-04 13:19:03'), Timestamp('2013-04-05 01:19:03'), 94, 95)",74.0,-7.064569056058174,15024.0,1,2013-04-04 19:19:03,0.0,11,94,2013-04-04 13:19:03,u45,2642.0
0,0.0,0,0,0,1.0,0,43188.0,453.0,106,1,7592.0,34036.0,1,1,92,92,2013-04-02 16:42:53,"(Timestamp('2013-04-02 04:42:53'), Timestamp('2013-04-02 16:42:53'), 92, 92)",20.0,-7.317653429269922,36866.0,1,2013-04-02 10:42:53,13.0,12,92,2013-04-02 04:42:53,u45,453.0
0,0.0,0,0,0,1.0,0,43188.0,452.0,106,1,7591.0,34037.0,1,1,92,92,2013-04-02 16:42:52,"(Timestamp('2013-04-02 04:42:52'), Timestamp('2013-04-02 16:42:52'), 92, 92)",20.0,-7.317653429269922,36867.0,1,2013-04-02 10:42:52,13.0,12,92,2013-04-02 04:42:52,u45,452.0
0,0.0,0,0,0,1.0,0,58241.0,3455.0,161,49,26442.0,11955.0,1,1,92,93,2013-04-03 00:10:42,"(Timestamp('2013-04-02 12:10:42'), Timestamp('2013-04-03 00:10:42'), 92, 93)",91.0,-6.577736300289144,28944.0,4,2013-04-02 18:10:42,21.0,12,92,2013-04-02 12:10:42,u45,3445.0
0,0.0,0,0,0,1.0,0,43188.0,450.0,106,1,7589.0,34039.0,1,1,92,92,2013-04-02 16:42:50,"(Timestamp('2013-04-02 04:42:50'), Timestamp('2013-04-02 16:42:50'), 92, 92)",20.0,-7.317653429269922,36869.0,2,2013-04-02 10:42:50,13.0,12,92,2013-04-02 04:42:50,u45,450.0
0,0.0,0,0,0,1.0,0,43188.0,445.0,106,1,7584.0,34044.0,1,1,92,92,2013-04-02 16:42:45,"(Timestamp('2013-04-02 04:42:45'), Timestamp('2013-04-02 16:42:45'), 92, 92)",20.0,-7.317653429269922,36874.0,2,2013-04-02 10:42:45,13.0,12,92,2013-04-02 04:42:45,u45,445.0
0,0.0,0,0,0,1.0,0,43188.0,452.0,106,1,7591.0,34037.0,1,1,92,92,2013-04-02 16:42:52,"(Timestamp('2013-04-02 04:42:52'), Timestamp('2013-04-02 16:42:52'), 92, 92)",20.0,-7.317653429269922,36867.0,2,2013-04-02 10:42:52,13.0,12,92,2013-04-02 04:42:52,u45,452.0
0,0.0,0,0,0,1.0,0,43188.0,454.0,106,1,7593.0,34035.0,1,1,92,92,2013-04-02 16:42:54,"(Timestamp('2013-04-02 04:42:54'), Timestamp('2013-04-02 16:42:54'), 92, 92)",20.0,-7.317653429269922,36865.0,4,2013-04-02 10:42:54,13.0,12,92,2013-04-02 04:42:54,u45,454.0
0,1.0,0,0,0,0.0,0,29686.0,7589.0,96,40,18944.0,0.0,1,0,98,99,2013-04-09 03:19:14,"(Timestamp('2013-04-08 15:19:14'), Timestamp('2013-04-09 03:19:14'), 98, 99)",428.0,-11.366649762493072,10690.0,2,2013-04-08 21:19:14,940.0,12,98,2013-04-08 15:19:14,u45,7589.0
0,1.0,0,0,0,0.0,0,28092.0,7597.0,92,46,19073.0,0.0,1,0,98,99,2013-04-09 02:51:42,"(Timestamp('2013-04-08 14:51:42'), Timestamp('2013-04-09 02:51:42'), 98, 99)",449.0,-11.361440433827703,9038.0,1,2013-04-08 20:51:42,951.0,12,98,2013-04-08 14:51:42,u45,7597.0
0,1.0,0,0,0,0.0,0,7945.0,6367.0,76,59,20334.0,0.0,1,0,98,98,2013-04-08 23:55:14,"(Timestamp('2013-04-08 11:55:14'), Timestamp('2013-04-08 23:55:14'), 98, 98)",426.0,-11.193396006835664,13661.0,4,2013-04-08 17:55:14,303.0,12,98,2013-04-08 11:55:14,u45,6367.0
0,1.0,0,0,0,0.0,0,9850.0,6396.0,76,59,20334.0,0.0,1,0,98,99,2013-04-09 00:05:49,"(Timestamp('2013-04-08 12:05:49'), Timestamp('2013-04-09 00:05:49'), 98, 99)",426.0,-11.212186722236561,13026.0,2,2013-04-08 18:05:49,303.0,12,98,2013-04-08 12:05:49,u45,6396.0
1,0.0,0,0,0,0.0,0,39610.0,1453.0,121,27,17809.0,20662.0,0,4,95,95,2013-04-05 09:06:40,"(Timestamp('2013-04-04 21:06:40'), Timestamp('2013-04-05 09:06:40'), 94, 95)",18.0,-7.278002161299133,17795.0,3,2013-04-05 03:06:40,0.0,12,94,2013-04-04 21:06:40,u45,1453.0
1,0.0,0,0,0,0.0,0,1051.0,770.0,133,14,9971.0,29553.0,0,4,95,95,2013-04-05 13:08:05,"(Timestamp('2013-04-05 01:08:05'), Timestamp('2013-04-05 13:08:05'), 95, 95)",12.0,-9.075417135618128,26656.0,1,2013-04-05 07:08:05,0.0,12,95,2013-04-05 01:08:05,u45,770.0
1,0.0,0,0,0,0.0,0,39900.0,1450.0,124,24,12911.0,21983.0,0,4,95,95,2013-04-05 11:01:55,"(Timestamp('2013-04-04 23:01:55'), Timestamp('2013-04-05 11:01:55'), 94, 95)",17.0,-8.834040097210876,19086.0,2,2013-04-05 05:01:55,0.0,12,94,2013-04-04 23:01:55,u45,1450.0
1,0.0,0,0,0,0.0,0,37785.0,3034.0,150,30,12372.0,5187.0,0,4,95,96,2013-04-06 00:10:00,"(Timestamp('2013-04-05 12:10:00'), Timestamp('2013-04-06 00:10:00'), 95, 96)",136.0,-7.0268042181537815,16119.0,4,2013-04-05 18:10:00,253.0,11,95,2013-04-05 12:10:00,u45,3018.0
0,0.0,1,0,0,0.0,0,70064.0,2804.0,219,1,7251.0,3878.0,0,5,96,96,2013-04-06 06:01:06,"(Timestamp('2013-04-05 18:01:06'), Timestamp('2013-04-06 06:01:06'), 95, 96)",61.0,-7.37070446069485,17431.0,4,2013-04-06 00:01:06,253.0,12,95,2013-04-05 18:01:06,u45,2788.0
0,0.0,1,0,0,0.0,0,72825.0,2598.0,252,1,6970.0,3878.0,0,5,96,96,2013-04-06 11:02:02,"(Timestamp('2013-04-05 23:02:02'), Timestamp('2013-04-06 11:02:02'), 95, 96)",44.0,-7.312652409136555,35487.0,4,2013-04-06 05:02:02,252.0,12,95,2013-04-05 23:02:02,u45,2583.0
0,0.0,1,0,0,0.0,0,70064.0,2786.0,251,1,7251.0,3878.0,0,5,96,96,2013-04-06 08:00:24,"(Timestamp('2013-04-05 20:00:24'), Timestamp('2013-04-06 08:00:24'), 95, 96)",61.0,-7.338600386113812,24589.0,4,2013-04-06 02:00:24,252.0,12,95,2013-04-05 20:00:24,u45,2771.0
0,0.0,1,0,0,0.0,0,17388.0,2089.0,252,1,2117.0,0.0,0,5,96,96,2013-04-06 12:03:25,"(Timestamp('2013-04-06 00:03:25'), Timestamp('2013-04-06 12:03:25'), 96, 96)",33.0,-8.292632487328095,35268.0,2,2013-04-06 06:03:25,0.0,12,96,2013-04-06 00:03:25,u45,2089.0
0,0.0,0,0,0,1.0,0,53811.0,4536.0,116,42,14322.0,0.0,1,1,99,99,2013-04-09 07:08:46,"(Timestamp('2013-04-08 19:08:46'), Timestamp('2013-04-09 07:08:46'), 98, 99)",305.0,-9.187260148211216,24431.0,2,2013-04-09 01:08:46,710.0,12,98,2013-04-08 19:08:46,u45,4536.0
0,0.0,0,0,0,1.0,0,29191.0,1513.0,144,23,6866.0,0.0,1,1,99,99,2013-04-09 12:07:23,"(Timestamp('2013-04-09 00:07:23'), Timestamp('2013-04-09 12:07:23'), 99, 99)",34.0,-8.90995058802104,34252.0,3,2013-04-09 06:07:23,671.0,12,99,2013-04-09 00:07:23,u45,1513.0
0,0.0,0,0,0,1.0,0,70369.0,3939.0,130,38,10516.0,0.0,1,1,99,99,2013-04-09 09:26:45,"(Timestamp('2013-04-08 21:26:45'), Timestamp('2013-04-09 09:26:45'), 98, 99)",135.0,-8.877521820534561,26298.0,2,2013-04-09 03:26:45,710.0,12,98,2013-04-08 21:26:45,u45,3939.0
0,0.0,0,0,0,1.0,0,74363.0,3939.0,134,38,10516.0,0.0,1,1,99,99,2013-04-09 10:00:02,"(Timestamp('2013-04-08 22:00:02'), Timestamp('2013-04-09 10:00:02'), 98, 99)",135.0,-8.855154143316184,27635.0,1,2013-04-09 04:00:02,710.0,12,98,2013-04-08 22:00:02,u45,3939.0
0,0.0,0,0,0,1.0,0,0.0,468.0,30,15,1349.0,0.0,0,1,106,106,2013-04-16 14:08:46,"(Timestamp('2013-04-16 02:08:46'), Timestamp('2013-04-16 14:08:46'), 106, 106)",5.0,-6.6182718343691675,0.0,4,2013-04-16 08:08:46,5.0,5,106,2013-04-16 02:08:46,u45,463.0
0,0.0,0,0,0,1.0,0,0.0,468.0,30,15,1311.0,0.0,0,1,106,106,2013-04-16 14:13:46,"(Timestamp('2013-04-16 02:13:46'), Timestamp('2013-04-16 14:13:46'), 106, 106)",5.0,-6.6182718343691675,0.0,4,2013-04-16 08:13:46,5.0,5,106,2013-04-16 02:13:46,u45,463.0
0,0.0,0,0,0,1.0,0,0.0,468.0,30,15,1349.0,0.0,0,1,106,106,2013-04-16 14:08:46,"(Timestamp('2013-04-16 02:08:46'), Timestamp('2013-04-16 14:08:46'), 106, 106)",5.0,-6.6182718343691675,0.0,2,2013-04-16 08:08:46,5.0,5,106,2013-04-16 02:08:46,u45,463.0
0,0.0,0,0,0,1.0,0,0.0,468.0,30,15,1311.0,0.0,0,1,106,106,2013-04-16 14:13:46,"(Timestamp('2013-04-16 02:13:46'), Timestamp('2013-04-16 14:13:46'), 106, 106)",5.0,-6.6182718343691675,0.0,2,2013-04-16 08:13:46,5.0,5,106,2013-04-16 02:13:46,u45,463.0
1,0.0,0,0,0,0.0,0,3599.0,2848.0,235,111,20634.0,6461.0,0,4,102,103,2013-04-13 03:56:12,"(Timestamp('2013-04-12 15:56:12'), Timestamp('2013-04-13 03:56:12'), 102, 103)",39.0,-10.659002863311901,24118.0,1,2013-04-12 21:56:12,466.0,12,102,2013-04-12 15:56:12,u45,2848.0
1,0.0,0,0,0,0.0,0,84981.0,1172.0,287,42,19111.0,7122.0,0,4,102,102,2013-04-12 08:33:05,"(Timestamp('2013-04-11 20:33:05'), Timestamp('2013-04-12 08:33:05'), 101, 102)",52.0,-7.106228182997022,29819.0,2,2013-04-12 02:33:05,0.0,12,101,2013-04-11 20:33:05,u45,1172.0
1,0.0,0,0,0,0.0,0,780.0,501.0,280,25,8186.0,0.0,0,4,102,102,2013-04-12 13:08:23,"(Timestamp('2013-04-12 01:08:23'), Timestamp('2013-04-12 13:08:23'), 102, 102)",7.0,-9.111090721770303,34386.0,2,2013-04-12 07:08:23,0.0,12,102,2013-04-12 01:08:23,u45,501.0
1,0.0,0,0,0,0.0,0,5101.0,2222.0,248,172,21392.0,6741.0,0,4,102,103,2013-04-13 00:14:49,"(Timestamp('2013-04-12 12:14:49'), Timestamp('2013-04-13 00:14:49'), 102, 103)",42.0,-9.458840735522909,25648.0,4,2013-04-12 18:14:49,466.0,12,102,2013-04-12 12:14:49,u45,2222.0
1,0.0,0,0,0,0.0,0,3599.0,2726.0,235,111,20174.0,6001.0,0,4,102,103,2013-04-13 04:03:52,"(Timestamp('2013-04-12 16:03:52'), Timestamp('2013-04-13 04:03:52'), 102, 103)",39.0,-10.659002863311901,24118.0,2,2013-04-12 22:03:52,466.0,12,102,2013-04-12 16:03:52,u45,2726.0
0,0.0,0,0,1,0.0,0,0.0,28.0,188,0,0.0,39522.0,0,3,108,108,2013-04-18 13:06:18,"(Timestamp('2013-04-18 01:06:18'), Timestamp('2013-04-18 13:06:18'), 108, 108)",-1.0,-17.65783061438229,28575.0,2,2013-04-18 07:06:18,0.0,12,108,2013-04-18 01:06:18,u45,28.0
0,0.0,0,0,1,0.0,0,0.0,28.0,200,0,0.0,39520.0,0,3,108,108,2013-04-18 14:18:14,"(Timestamp('2013-04-18 02:18:14'), Timestamp('2013-04-18 14:18:14'), 108, 108)",-1.0,-17.051767196486878,29177.0,2,2013-04-18 08:18:14,0.0,12,108,2013-04-18 02:18:14,u45,28.0
0,0.0,0,0,1,0.0,0,83451.0,2666.0,140,156,13627.0,3834.0,0,3,108,109,2013-04-19 02:37:28,"(Timestamp('2013-04-18 14:37:28'), Timestamp('2013-04-19 02:37:28'), 108, 109)",162.0,-8.246912669880933,7172.0,2,2013-04-18 20:37:28,1153.0,9,108,2013-04-18 14:37:28,u45,2648.0
0,0.0,0,0,1,0.0,0,8962.0,1214.0,223,48,19312.0,0.0,0,3,101,101,2013-04-11 06:48:48,"(Timestamp('2013-04-10 18:48:48'), Timestamp('2013-04-11 06:48:48'), 100, 101)",34.0,-9.210477373663409,22794.0,1,2013-04-11 00:48:48,0.0,12,100,2013-04-10 18:48:48,u45,1214.0
0,0.0,0,0,1,0.0,0,29351.0,464.0,252,20,8576.0,0.0,0,3,101,101,2013-04-11 12:28:37,"(Timestamp('2013-04-11 00:28:37'), Timestamp('2013-04-11 12:28:37'), 101, 101)",16.0,-8.968932555137165,34838.0,2,2013-04-11 06:28:37,0.0,12,101,2013-04-11 00:28:37,u45,464.0
0,0.0,0,0,1,0.0,0,49164.0,4846.0,280,116,30657.0,17837.0,0,3,101,102,2013-04-12 02:45:35,"(Timestamp('2013-04-11 14:45:35'), Timestamp('2013-04-12 02:45:35'), 101, 102)",159.0,-7.289798681897761,35877.0,1,2013-04-11 20:45:35,965.0,12,101,2013-04-11 14:45:35,u45,4607.0
0,0.0,1,0,0,0.0,0,2200.0,1630.0,235,102,14386.0,0.0,0,5,103,103,2013-04-13 06:11:58,"(Timestamp('2013-04-12 18:11:58'), Timestamp('2013-04-13 06:11:58'), 102, 103)",5.0,-9.169802829303364,25072.0,2,2013-04-13 00:11:58,0.0,12,102,2013-04-12 18:11:58,u45,1630.0
0,0.0,1,0,0,0.0,0,11894.0,4800.0,257,82,25699.0,19243.0,0,5,103,104,2013-04-14 01:10:23,"(Timestamp('2013-04-13 13:10:23'), Timestamp('2013-04-14 01:10:23'), 103, 104)",48.0,-8.848999049380248,21884.0,2,2013-04-13 19:10:23,28.0,12,103,2013-04-13 13:10:23,u45,4800.0
0,0.0,1,0,0,0.0,0,0.0,1496.0,248,28,4840.0,0.0,0,5,103,103,2013-04-13 12:33:26,"(Timestamp('2013-04-13 00:33:26'), Timestamp('2013-04-13 12:33:26'), 103, 103)",5.0,-9.15897180514082,34206.0,3,2013-04-13 06:33:26,0.0,12,103,2013-04-13 00:33:26,u45,1496.0
0,0.0,1,0,0,0.0,0,26601.0,4316.0,201,80,22445.0,19243.0,0,5,103,104,2013-04-14 04:09:53,"(Timestamp('2013-04-13 16:09:53'), Timestamp('2013-04-14 04:09:53'), 103, 104)",41.0,-9.008239754949289,13977.0,2,2013-04-13 22:09:53,28.0,11,103,2013-04-13 16:09:53,u45,4316.0
0,1.0,0,0,0,0.0,0,31749.0,3170.0,272,38,3419.0,22914.0,1,0,105,105,2013-04-15 12:20:39,"(Timestamp('2013-04-15 00:20:39'), Timestamp('2013-04-15 12:20:39'), 105, 105)",15.0,-4.88895189208019,19702.0,2,2013-04-15 06:20:39,8.0,12,105,2013-04-15 00:20:39,u45,3170.0
0,0.0,0,1,0,0.0,0,37259.0,2991.0,186,56,16184.0,12444.0,0,6,104,104,2013-04-14 07:07:31,"(Timestamp('2013-04-13 19:07:31'), Timestamp('2013-04-14 07:07:31'), 103, 104)",39.0,-8.779074283713296,6781.0,3,2013-04-14 01:07:31,28.0,11,103,2013-04-13 19:07:31,u45,2991.0
0,0.0,0,1,0,0.0,0,25525.0,2972.0,242,83,20476.0,17371.0,0,6,104,105,2013-04-15 03:55:05,"(Timestamp('2013-04-14 15:55:05'), Timestamp('2013-04-15 03:55:05'), 104, 105)",125.0,-1.7221974790817152,22432.0,2,2013-04-14 21:55:05,0.0,12,104,2013-04-14 15:55:05,u45,2972.0
0,0.0,0,1,0,0.0,0,26407.0,3208.0,242,84,20539.0,17077.0,0,6,104,105,2013-04-15 03:59:59,"(Timestamp('2013-04-14 15:59:59'), Timestamp('2013-04-15 03:59:59'), 104, 105)",126.0,-1.7221974790817152,22138.0,2,2013-04-14 21:59:59,8.0,12,104,2013-04-14 15:59:59,u45,3208.0
0,0.0,0,1,0,0.0,0,379.0,1428.0,179,123,12990.0,12262.0,0,6,111,112,2013-04-22 02:18:52,"(Timestamp('2013-04-21 14:18:52'), Timestamp('2013-04-22 02:18:52'), 111, 112)",81.0,-7.929494882070205,30531.0,3,2013-04-21 20:18:52,245.0,12,111,2013-04-21 14:18:52,u45,1180.0
0,1.0,0,0,0,0.0,0,33567.0,495.0,315,204,10938.0,9811.0,1,0,112,112,2013-04-22 10:29:22,"(Timestamp('2013-04-21 22:29:22'), Timestamp('2013-04-22 10:29:22'), 111, 112)",34.0,-8.936044837610504,9571.0,2,2013-04-22 04:29:22,0.0,12,111,2013-04-21 22:29:22,u45,495.0
0,1.0,0,0,0,0.0,0,43708.0,495.0,345,204,10938.0,8272.0,1,0,112,112,2013-04-22 11:59:59,"(Timestamp('2013-04-21 23:59:59'), Timestamp('2013-04-22 11:59:59'), 111, 112)",34.0,-8.93415224708158,8927.0,3,2013-04-22 05:59:59,0.0,12,111,2013-04-21 23:59:59,u45,495.0
0,1.0,0,0,0,0.0,0,33507.0,499.0,434,147,16144.0,9058.0,1,0,112,113,2013-04-23 02:06:45,"(Timestamp('2013-04-22 14:06:45'), Timestamp('2013-04-23 02:06:45'), 112, 113)",61.0,-8.93646674449883,18674.0,2,2013-04-22 20:06:45,0.0,12,112,2013-04-22 14:06:45,u45,497.0
